id,bin_0,bin_1,bin_2,bin_3,bin_4,nom_0,nom_1,nom_2,nom_3,nom_4,nom_5,nom_6,nom_7,nom_8,nom_9,ord_0,ord_1,ord_2,ord_3,ord_4,ord_5,day,month,target
11295,0,0,0,F,Y,Red,Star,Lion,Russia,Theremin,f7821e391,e550bcc1b,516654c4e,869614aaf,2831e2219,1,Contributor,Lava Hot,a,Q,dP,7,5,0
11296,0,0,1,T,N,Blue,Circle,Hamster,Russia,Theremin,e428c040e,ae67aec36,47b9df131,934184f74,4dd7db6b7,1,Grandmaster,Boiling Hot,l,Q,sY,4,9,1
11297,0,0,0,T,Y,Green,Square,Lion,China,Piano,39647c92a,b69c236cb,8b3344cb5,c2f66dc3f,d3778da9c,1,Contributor,Boiling Hot,f,K,be,3,5,1
11298,1,0,1,T,N,Green,Triangle,Cat,Russia,Oboe,a5c276589,97b6a3518,c44ee82e9,09a3f3a37,488795af2,2,Novice,Boiling Hot,e,I,sV,2,4,1
11299,1,0,1,T,N,Red,Polygon,Hamster,Russia,Piano,527ded12a,acf5b10dd,fb05522b9,791a94382,3c079ef50,1,Grandmaster,Warm,f,I,MV,4,7,0
11300,1,1,0,F,N,Red,Square,Cat,Finland,Piano,be5592604,29a854620,59de9c26a,9bfb829f7,d5f38689f,2,Grandmaster,Lava Hot,g,I,fO,2,4,1
11301,1,0,0,F,Y,Blue,Star,Snake,Russia,Bassoon,de04b8750,dc0536549,e97321a57,1e9e6552b,3ac1438af,1,Grandmaster,Freezing,f,R,eQ,5,4,0
11302,0,0,1,F,N,Blue,Circle,Axolotl,Finland,Oboe,ef38568df,708e87b0e,4f3416383,86d2cb86d,8a014ddd8,1,Master,Cold,f,X,dN,1,2,0
11303,0,0,1,T,Y,Green,Square,Cat,Finland,Bassoon,9ad6558d1,f8c5dc0e0,83c9b6ebc,9ca6eb700,bc74dd1ab,1,Grandmaster,Warm,i,P,XI,5,8,1
11304,0,1,0,T,Y,Green,Trapezoid,Snake,Russia,Bassoon,479fd7aea,11698a0b3,700924d38,c41696165,24a309978,1,Novice,Cold,f,K,Nf,2,5,0
11305,0,0,0,F,N,Red,Trapezoid,Cat,Russia,Theremin,be5592604,80b2270f0,1d9ecee83,6abca5b75,6e68a02c8,2,Grandmaster,Boiling Hot,f,Q,WE,1,5,0
11306,0,0,0,T,Y,Blue,Triangle,Axolotl,India,Oboe,908a1b9c9,b8caba53f,c4a8e37bb,2eadd99ab,18d6692c1,2,Novice,Cold,k,H,dP,2,7,0
11307,0,1,0,T,Y,Green,Square,Lion,Canada,Piano,30a15b6bd,2ae2bd37c,0074c698f,3deb88358,cb19ac46b,1,Novice,Lava Hot,g,L,AP,4,2,0
11308,0,0,1,F,N,Blue,Polygon,Dog,China,Theremin,0de5598a9,a566016d6,408379fa9,83e1edf48,f7215e4d9,1,Novice,Lava Hot,g,D,Hj,1,12,1
11309,0,0,0,T,Y,Blue,Trapezoid,Snake,Canada,Piano,e7d9ca356,28645754b,358eb1d99,ec329560c,bc74dd1ab,1,Grandmaster,Boiling Hot,e,Z,AP,4,8,0
11310,0,0,1,T,N,Green,Square,Lion,Russia,Oboe,037bd73d8,b1faf70a1,68f6ad3e9,663007ea1,3e017b647,1,Contributor,Cold,i,A,ex,3,12,0
11311,1,0,0,T,Y,Blue,Triangle,Hamster,Costa Rica,Oboe,640e1fdd5,907d87214,cdff51f56,1abfd700c,89634cec0,1,Contributor,Hot,g,E,Zc,7,2,0
11312,1,1,0,F,Y,Red,Square,Axolotl,Russia,Theremin,713ad10a7,6ea52a806,6049b08a6,e482967f3,1b745155c,1,Expert,Boiling Hot,l,J,eQ,2,3,1
11313,1,1,0,F,Y,Blue,Trapezoid,Lion,Finland,Oboe,527ded12a,d42f2b9ec,a6c58827f,677a0c809,3f7e590d2,3,Grandmaster,Boiling Hot,e,U,RG,2,3,0
11314,0,0,0,T,N,Blue,Triangle,Axolotl,Russia,Oboe,037bd73d8,78e45cd66,2b6ded08b,fd1ccb145,02e15ec3e,2,Grandmaster,Freezing,g,B,BE,7,12,0
11315,0,1,1,F,Y,Red,Trapezoid,Axolotl,Canada,Piano,493de6347,339c0fa05,a5406a31a,e657de750,89ba668ea,1,Grandmaster,Freezing,g,H,LE,3,8,0
11316,0,0,0,T,N,Red,Star,Lion,China,Oboe,a93b89fc9,78500847e,e5f135612,a54b28890,bec032c5a,1,Expert,Hot,i,U,Zq,3,2,0
11317,0,1,0,F,N,Green,Trapezoid,Lion,Costa Rica,Oboe,908a1b9c9,b8cf041db,91c26901a,6eff2552f,44ffd907d,2,Contributor,Lava Hot,o,I,mb,2,2,0
11318,0,0,0,F,Y,Blue,Circle,Axolotl,China,Theremin,e7d9ca356,2ed5a94b0,5e43e6e8e,5a3ec6aff,e60579800,1,Novice,Boiling Hot,l,Y,rZ,3,9,1
11319,1,0,0,F,N,Green,Trapezoid,Snake,China,Oboe,c0534106d,4cf47e292,55c29cb32,d091d16ed,12d93f26f,1,Grandmaster,Cold,k,K,eQ,1,11,0
11320,0,1,0,T,Y,Blue,Polygon,Lion,Costa Rica,Theremin,0dee9b39a,944531331,a14a75e39,ef666ab49,4dd7705d2,1,Grandmaster,Freezing,o,A,ps,5,1,0
11321,0,0,0,F,N,Blue,Star,Axolotl,China,Oboe,4464569ee,73dd803d0,687237f4d,4ef214489,947bfa36a,1,Novice,Freezing,a,B,nX,7,2,0
11322,0,0,0,F,Y,Blue,Trapezoid,Axolotl,Finland,Bassoon,db5e25328,8ad083b20,fb41d6f9d,42cec36e5,ca2479953,1,Contributor,Lava Hot,o,Z,eG,2,1,1
11323,0,0,1,T,Y,Red,Triangle,Snake,Costa Rica,Bassoon,fa0a88fe9,5a49dd8f6,fa32a2d23,03bd793ce,3e0a7714e,1,Master,Freezing,n,H,fO,3,10,0
11324,1,0,0,T,N,Blue,Triangle,Cat,Canada,Bassoon,66669a44f,edb3cf6c8,d95b64413,ddf712d11,79ad328c8,1,Expert,Freezing,a,A,Jc,3,1,0
11325,0,0,1,F,N,Blue,Square,Lion,Russia,Piano,e7d9ca356,dc0536549,39ba044de,5ea193ffb,7a813c4b9,1,Novice,Hot,k,U,nh,4,2,1
11326,0,0,0,F,Y,Green,Trapezoid,Hamster,India,Theremin,a3f640358,5755f93b2,5783c289c,561d08b37,ae4cd26f1,1,Grandmaster,Boiling Hot,f,G,cp,2,4,1
11327,0,0,0,T,Y,Blue,Trapezoid,Hamster,Finland,Piano,472efea17,031d49dfc,1d8c23baa,db2e017c6,4642e6897,1,Novice,Lava Hot,l,Q,sV,7,9,0
11328,1,0,0,T,Y,Blue,Trapezoid,Lion,China,Bassoon,a5c276589,edb3cf6c8,def702c19,abd59f78f,c198544fb,1,Novice,Freezing,d,S,cA,2,10,0
11329,0,1,0,T,N,Blue,Triangle,Hamster,Costa Rica,Oboe,83b38aa6b,788ba7aea,6face96c8,4b7ec4f76,01ef402da,3,Novice,Freezing,a,S,Xi,1,6,0
11330,0,0,0,T,Y,Blue,Square,Dog,Canada,Theremin,005dd4ce3,1ab5e5ad6,c44ee82e9,2a291d6ec,daaeee7fb,1,Novice,Lava Hot,a,A,Dx,1,9,0
11331,0,1,1,T,Y,Blue,Trapezoid,Snake,Canada,Bassoon,96c83ac09,78e45cd66,acedff31e,5a0b5fd52,5c111a874,1,Novice,Lava Hot,h,R,WE,2,9,0
11332,0,0,0,F,Y,Blue,Trapezoid,Snake,Costa Rica,Oboe,115a252ba,c5cf1fdc4,f14ea9b76,be9dabb16,ecdd982d4,1,Novice,Hot,k,K,uS,1,3,0
11333,0,0,1,T,Y,Green,Polygon,Snake,China,Theremin,defc6dd20,a6542cec0,fb36575c6,b19bb1c28,f525713fb,1,Grandmaster,Hot,i,S,sV,3,7,1
11334,0,0,1,F,N,Blue,Square,Hamster,Canada,Theremin,5a466e166,4cf47e292,d31f87228,78558606a,b912de090,1,Novice,Hot,d,T,NV,5,1,0
11335,1,1,0,T,Y,Green,Triangle,Dog,China,Piano,39647c92a,e3396fbd5,fe7e29ba1,cb7bc371f,210979cb5,1,Contributor,Cold,l,T,Bb,7,9,0
11336,0,0,1,T,N,Red,Polygon,Axolotl,Finland,Piano,552e3fdc9,063f4307d,c0981047a,a6f95d115,0148bf087,1,Novice,Hot,j,L,qK,2,2,0
11337,0,0,1,T,N,Green,Trapezoid,Lion,Costa Rica,Piano,2e7f4d636,6a53b5f5c,6571760c2,89d396920,4558357dd,1,Grandmaster,Freezing,a,H,be,1,9,0
11338,1,0,0,T,N,Green,Star,Cat,India,Piano,bd7740b93,50d7ad46a,b8240e94d,6fbef8e0b,73ece7b0e,1,Contributor,Warm,f,K,od,4,1,0
11339,1,1,0,F,Y,Green,Circle,Lion,Russia,Bassoon,eb69430d6,0d50f61fd,6af6214b1,b4ed5f261,6408ef207,1,Contributor,Freezing,o,R,hh,4,9,0
11340,0,0,1,T,Y,Blue,Trapezoid,Dog,Canada,Theremin,30a15b6bd,eaaf53f6a,70363b2e8,053b5acae,401dcfda1,1,Contributor,Lava Hot,j,T,vK,1,7,1
11341,0,0,0,T,Y,Red,Trapezoid,Lion,Russia,Bassoon,de04b8750,c3c8b7b13,765a78e3e,168c04dad,7b14a2b9d,1,Expert,Freezing,g,R,OR,3,2,0
11342,0,0,1,F,Y,Green,Trapezoid,Lion,Costa Rica,Oboe,eb69430d6,4c1bdbe7b,e5ff2a65e,f15e34799,df540edd0,1,Contributor,Boiling Hot,l,J,sD,1,8,0
11343,0,1,0,F,Y,Green,Polygon,Lion,Costa Rica,Theremin,8d5d9f3db,e19cd8107,4e8370f42,84ee00413,1ea94ef04,1,Master,Lava Hot,k,O,nh,5,3,0
11344,0,1,1,T,Y,Green,Polygon,Snake,Canada,Piano,9ad6558d1,8bb163a87,212cf5255,9b311dcac,d5f47deee,1,Expert,Freezing,o,J,qv,7,12,1
11345,0,1,0,T,N,Blue,Star,Lion,Russia,Piano,9ad6558d1,854f72f28,0ae0f174d,f9f86b01d,91a7b5612,1,Contributor,Freezing,g,S,hh,1,11,0
11346,0,0,0,T,Y,Blue,Circle,Hamster,Costa Rica,Bassoon,d1b1709e8,b436c2568,0c1cfb224,0194a0e30,9b87b3177,1,Novice,Boiling Hot,e,R,cA,4,12,0
11347,0,0,0,T,N,Green,Trapezoid,Lion,Canada,Bassoon,0de5598a9,612641073,2c8e13a9f,b98fc9df3,22f01da25,1,Contributor,Cold,j,R,su,5,3,1
11348,0,1,1,T,Y,Blue,Circle,Axolotl,Canada,Theremin,88707c9ab,cd94f29d1,39ddbcf5d,b250508a3,bcecf7c23,1,Contributor,Lava Hot,h,Q,MV,1,1,0
11349,0,0,0,F,Y,Red,Trapezoid,Lion,Canada,Theremin,b97f51ac4,6f438920f,695001688,eb6259cb7,8b3414899,3,Novice,Freezing,k,S,od,4,3,0
11350,0,0,1,F,Y,Green,Trapezoid,Cat,Canada,Oboe,b97f51ac4,ea64fbdeb,e65a0c3c5,45c570da7,7cc700a30,1,Master,Boiling Hot,l,T,tP,3,4,1
11351,0,0,1,T,N,Blue,Star,Hamster,Russia,Oboe,39647c92a,f497b97d7,b04ce2508,cf61d0c57,97b39ccbe,3,Master,Cold,h,V,Sc,1,1,1
11352,0,1,1,F,Y,Blue,Square,Lion,Russia,Oboe,34ad60330,fbcb50fc1,677329fb6,ccee5b87d,31f33d73f,1,Grandmaster,Cold,o,T,kW,2,7,1
11353,0,0,0,T,Y,Red,Star,Cat,China,Bassoon,479fd7aea,9448b8e3b,38fa49974,6de035aa5,c0cbfcc73,2,Contributor,Lava Hot,g,D,LE,3,8,0
11354,0,1,1,T,N,Green,Trapezoid,Lion,China,Piano,71583d387,7322ea1c9,45fd460a6,e6afc0613,53681d32f,1,Grandmaster,Freezing,d,R,eb,4,1,0
11355,0,0,1,F,Y,Blue,Trapezoid,Lion,Canada,Oboe,de04b8750,8c8aa1d64,3e5f076e2,a89fae205,d337670ff,1,Novice,Cold,h,L,Jc,2,9,0
11356,0,1,0,T,Y,Red,Trapezoid,Hamster,Canada,Bassoon,075ceb58b,a6542cec0,6049b08a6,9a57ee5d5,210979cb5,2,Novice,Boiling Hot,a,J,hp,2,3,0
11357,1,1,0,T,Y,Blue,Square,Lion,Russia,Oboe,96c83ac09,5a49dd8f6,fdbaa2c22,be9dabb16,551ce3be9,1,Grandmaster,Freezing,a,S,Uk,4,11,0
11358,0,0,0,F,Y,Blue,Circle,Lion,India,Oboe,b8d451029,c8436c277,384a8e15d,bbb7024e6,bfd6f1a89,1,Novice,Freezing,h,K,bF,3,1,0
11359,0,1,0,F,N,Green,Polygon,Dog,Russia,Oboe,3685a0904,718fd9453,56a0dc1f7,02f3394da,1daaf5d1b,1,Novice,Lava Hot,k,E,cp,2,2,0
11360,0,0,0,T,Y,Green,Square,Dog,Russia,Oboe,e428c040e,c0f1061ee,cbb61d00c,03398d68f,0479d08a3,1,Contributor,Freezing,h,H,lF,7,11,0
11361,0,0,1,T,Y,Green,Square,Lion,Russia,Bassoon,dbfb714a4,fbbdfc611,b50676891,f1ed0bc45,d40a42c77,1,Contributor,Boiling Hot,n,Z,kE,1,11,1
11362,0,0,0,F,Y,Red,Star,Lion,Canada,Piano,91ea3e4dd,fa3f6d36f,1710fcc5e,f91f3b1ee,cb00cbe99,1,Contributor,Lava Hot,l,U,Uu,1,1,1
11363,1,0,1,T,N,Blue,Triangle,Snake,India,Bassoon,908a1b9c9,ea64fbdeb,3e5f076e2,f76b52d02,61ef75d23,1,Master,Lava Hot,n,R,Xi,3,1,0
11364,0,0,0,F,Y,Red,Triangle,Axolotl,Russia,Piano,3263bdce5,5f57e7d4f,fb05522b9,9ff6898e5,9fe90da91,1,Novice,Freezing,g,A,Xi,1,5,0
11365,0,0,1,T,Y,Green,Star,Snake,Russia,Piano,1e6cb96e8,508ff88dc,e700486e7,9ed47e9be,23dd843f0,1,Grandmaster,Boiling Hot,g,U,on,3,10,0
11366,0,1,1,F,Y,Green,Star,Lion,Finland,Theremin,91bde92fa,fa3f6d36f,581294e27,6840e280c,00bcf45f9,1,Novice,Lava Hot,a,H,MC,2,11,0
11367,0,0,0,T,Y,Red,Circle,Lion,India,Theremin,f9e5266f9,cd2fa6d62,925c555e6,6091ae118,ea2f5defe,1,Master,Freezing,l,F,qw,3,3,1
11368,0,0,0,T,N,Blue,Polygon,Cat,India,Bassoon,40e0157b1,b48077cc4,9fce91b1e,f38d73a27,3b967a668,1,Novice,Warm,l,L,kw,1,1,0
11369,1,1,0,T,N,Green,Triangle,Lion,Finland,Oboe,fa0a88fe9,b5f4a755a,7c033aaf1,06366367b,8eb1c6300,1,Grandmaster,Lava Hot,j,Z,Jc,1,10,1
11370,1,0,0,F,Y,Blue,Trapezoid,Axolotl,Costa Rica,Oboe,4e28ceffa,08b282a6c,2c9ffeaae,66c666931,e07393fce,1,Expert,Lava Hot,o,S,Bd,2,5,0
11371,0,1,0,T,Y,Green,Trapezoid,Axolotl,Russia,Oboe,d372c8993,c103290d4,bc6829ee3,ad97c3d39,b497c4871,1,Expert,Freezing,j,A,TR,1,4,0
11372,0,1,0,T,Y,Green,Trapezoid,Lion,Russia,Oboe,b7bb45938,40994d768,4d6f50082,ad97c3d39,ced4152e0,1,Novice,Boiling Hot,g,H,IK,7,12,0
11373,0,0,1,F,N,Green,Trapezoid,Hamster,China,Bassoon,dd500b26a,c9eedfbc2,ce6de97e2,4b06ec734,443af4354,1,Grandmaster,Lava Hot,f,T,qP,1,3,1
11374,0,0,1,F,Y,Green,Trapezoid,Axolotl,Russia,Bassoon,568550f04,28b8e5350,bf899de6f,865bd3250,f2592de6c,1,Grandmaster,Boiling Hot,a,I,nh,3,10,0
11375,0,0,0,F,Y,Green,Polygon,Lion,Canada,Piano,35f65a9bf,d43e63dc9,e2662c6c7,384b0bc0c,29aaa0e8f,1,Novice,Lava Hot,g,R,qX,3,1,1
11376,0,0,0,F,Y,Red,Square,Cat,Russia,Bassoon,5a466e166,418e9e936,04ddac2be,3f5dc9fa4,a72d663a7,1,Novice,Hot,e,K,RP,2,3,1
11377,0,0,1,T,Y,Blue,Trapezoid,Cat,Russia,Theremin,e6f45aa26,113deddc9,b9b8becf9,e8f1201dc,5162d0c5b,1,Novice,Freezing,l,V,Dx,2,1,0
11378,0,0,1,F,Y,Green,Trapezoid,Lion,Finland,Bassoon,6c90f81cd,0922e3cb8,fb41d6f9d,83772ea47,e6fabe34b,1,Novice,Boiling Hot,c,V,LE,3,9,0
11379,0,0,0,F,Y,Green,Square,Hamster,Finland,Bassoon,8dcf8adfb,24a1bea30,333b05914,9e782d2cb,9249f1e2d,1,Novice,Boiling Hot,a,E,sD,3,9,0
11380,0,0,0,F,Y,Blue,Circle,Lion,China,Piano,3263bdce5,90ba6c9a6,bfcd16c3e,4fbb167ac,fca8b2e1e,1,Grandmaster,Freezing,e,J,NV,5,2,0
11381,0,1,0,F,N,Blue,Star,Axolotl,India,Theremin,de04b8750,f53d92c1a,cab0b4ca9,81782d94a,8eb662b8a,1,Contributor,Freezing,l,H,on,1,2,0
11382,0,0,0,F,Y,Red,Star,Snake,Canada,Piano,91a20b464,8082e0409,6face96c8,5eab5bce1,c4e7912a7,1,Novice,Boiling Hot,i,V,Er,5,10,0
11383,0,0,0,F,Y,Green,Star,Lion,Canada,Theremin,176809a41,487c32dfa,83286a11f,3a8fba905,8605b9c1b,2,Grandmaster,Warm,e,B,MO,3,2,0
11384,0,0,0,T,N,Red,Trapezoid,Hamster,Russia,Piano,2e7f4d636,b69c236cb,c6587685d,e9e0e972d,ef98d5e8b,2,Novice,Boiling Hot,a,F,hp,2,5,0
11385,0,0,0,T,Y,Green,Trapezoid,Lion,Costa Rica,Theremin,e7d9ca356,7d8bc814a,c991c5808,e6836709f,07d6bf5e5,3,Contributor,Lava Hot,k,T,NV,1,2,0
11386,0,0,1,F,Y,Green,Trapezoid,Axolotl,Russia,Piano,83b38aa6b,f134870d4,91cd074b1,1b812569c,83d018d90,1,Novice,Freezing,h,X,Gb,2,8,0
11387,0,0,0,T,N,Green,Polygon,Dog,Russia,Bassoon,4e28ceffa,afebf0803,c04e1ba14,19d1a424d,de78f47db,3,Contributor,Freezing,o,T,qP,2,3,0
11388,0,1,1,F,Y,Blue,Circle,Lion,Canada,Theremin,2a0e95ba1,144279ac1,d96e5093d,9d7806fd9,b5e4adbbc,1,Expert,Hot,f,O,qK,3,2,0
11389,0,0,0,F,Y,Blue,Triangle,Axolotl,Finland,Theremin,e5b29c42b,214f24d39,b042166d5,e1e15bb6b,1fd75270d,1,Contributor,Lava Hot,j,V,hp,1,11,0
11390,0,0,0,T,Y,Green,Triangle,Lion,Russia,Bassoon,037bd73d8,8082e0409,b1e0ffc10,8080eac12,a4411c5ab,2,Expert,Freezing,b,Y,eb,2,9,0
11391,0,0,0,T,Y,Green,Trapezoid,Hamster,Costa Rica,Piano,eb69430d6,310b1a988,af991d8c3,4bbdadc09,c84805fe6,1,Grandmaster,Cold,b,A,nh,3,1,0
11392,0,0,0,F,Y,Red,Trapezoid,Lion,India,Oboe,5d18641ff,113deddc9,234fb5608,5d6ffc57d,0f6c72450,2,Grandmaster,Hot,a,R,kK,2,5,0
11393,0,1,0,F,Y,Green,Star,Snake,Russia,Oboe,ef38568df,a406a5f12,d640f9971,64d19f1b9,d832a0679,3,Grandmaster,Lava Hot,j,U,hh,1,12,1
11394,0,0,1,T,N,Blue,Trapezoid,Cat,China,Bassoon,e7d9ca356,c103290d4,040a5f112,0eb63a23f,ee8ddd850,1,Novice,Cold,i,W,vy,2,2,0
11395,0,0,0,F,Y,Red,Trapezoid,Lion,Russia,Oboe,bdb9fef4a,6c0354890,8275c0030,c0c8cacf3,1a85a38d3,1,Grandmaster,Cold,j,O,uS,1,9,1
11396,0,0,1,T,Y,Green,Trapezoid,Lion,India,Oboe,586b51342,3c5d81a52,f53ce6da5,859dc3ec4,c268f48bd,1,Grandmaster,Hot,k,W,vy,4,3,1
11397,0,0,0,F,N,Red,Trapezoid,Cat,China,Piano,159a7306f,55a24a71b,092130a59,e27d4b326,d68c505a6,2,Novice,Boiling Hot,e,S,PQ,3,2,0
11398,0,0,1,T,Y,Green,Triangle,Snake,China,Piano,dc07effb0,edb3cf6c8,1740266ee,e2b580e70,4b127b1d1,1,Novice,Freezing,h,A,KR,3,7,0
11399,0,1,0,T,N,Blue,Circle,Cat,Canada,Bassoon,74bd42d5f,f083d48ad,876d3cbbc,5a3ec6aff,8501d87ab,1,Grandmaster,Freezing,i,U,Zq,4,2,0
11400,1,0,0,T,Y,Green,Star,Cat,Russia,Oboe,e70a6270d,1f40b9ca8,564a11aa1,758f518c5,f174f52eb,2,Novice,Lava Hot,k,H,tM,1,1,0
11401,0,0,1,F,Y,Blue,Trapezoid,Axolotl,Russia,Oboe,7741f57bd,74e5a0bce,3b3e2fcd8,4535346a3,07b9e8a91,3,Grandmaster,Freezing,e,J,MC,2,2,0
11402,0,0,1,T,Y,Green,Star,Lion,Canada,Oboe,372f6d6ce,d804d7926,055e2ceaa,67480ba24,adc408e10,2,Grandmaster,Lava Hot,b,L,TZ,1,8,0
11403,1,1,0,T,Y,Red,Circle,Lion,Canada,Bassoon,c2843dc45,54474e8d8,5c064b2bf,451537556,af3d31c67,1,Grandmaster,Lava Hot,g,U,aM,4,7,0
11404,0,0,1,T,Y,Green,Star,Cat,Canada,Theremin,af088d192,f14fe8bc5,2bd9e23c6,71c01376f,4ab07f10e,1,Novice,Cold,f,R,Gb,2,9,1
11405,1,0,0,F,N,Blue,Polygon,Snake,China,Bassoon,e52fbf1c8,d9004c5c2,912e598df,c2f66dc3f,22c04e2e9,1,Contributor,Hot,g,A,vK,3,12,0
11406,0,0,0,F,N,Green,Trapezoid,Lion,Russia,Piano,bd40c81f3,2473094a9,042de6edb,99d245d48,c836f533b,1,Novice,Boiling Hot,k,J,MC,3,1,0
11407,0,0,0,T,N,Green,Trapezoid,Hamster,Russia,Theremin,e9f44a509,7e240024b,d95b64413,e5236bb77,5873f2a2a,1,Expert,Cold,g,H,Nf,3,4,0
11408,0,0,0,T,N,Red,Triangle,Cat,Finland,Bassoon,6fec43dd8,71c68195d,c385a4e29,903befb8b,60346c363,2,Novice,Lava Hot,i,K,TZ,2,9,0
11409,0,0,1,T,N,Green,Trapezoid,Snake,Canada,Oboe,de04b8750,5194690a0,e47776758,0c1c426ff,b6686b850,1,Expert,Warm,j,T,yY,1,2,1
11410,1,1,0,F,Y,Green,Polygon,Lion,Canada,Theremin,be4578201,c103290d4,8fa0da83a,3af8482ec,356938755,2,Novice,Boiling Hot,g,Z,ZS,4,1,1
11411,0,0,0,T,N,Blue,Star,Lion,India,Piano,30a530eab,70a942fc1,7c6d738f8,a89fae205,47d43fbfb,2,Grandmaster,Lava Hot,g,R,mm,1,9,1
11412,0,0,0,T,Y,Green,Square,Snake,Russia,Oboe,0de4acd31,06835761e,5deca33b5,7df27c899,d4975a176,1,Expert,Freezing,l,L,dQ,1,9,0
11413,0,1,1,F,Y,Blue,Trapezoid,Lion,Russia,Bassoon,3263bdce5,5cbbea089,4f4f19f34,be9a0ca50,75085af0b,2,Grandmaster,Lava Hot,f,K,Qo,2,5,0
11414,0,0,1,T,Y,Blue,Trapezoid,Hamster,Canada,Piano,fd04a970f,395941181,50c82cec6,6f85744aa,ba6801410,1,Novice,Boiling Hot,h,R,jV,3,3,0
11415,0,0,0,F,Y,Red,Star,Lion,Finland,Theremin,19db35594,3afd0489b,d640f9971,b25cfb005,b5c9b852c,1,Grandmaster,Freezing,k,A,mc,3,1,0
11416,0,0,1,F,Y,Blue,Square,Lion,China,Oboe,552e3fdc9,c3517eaeb,50438e214,8e4102fa6,2833d2686,1,Novice,Boiling Hot,o,A,GJ,2,7,0
11417,0,0,0,F,Y,Green,Polygon,Lion,Finland,Bassoon,6a2269152,fa2bf5f22,01d32ba52,ee08d3f06,1e9c49b27,1,Novice,Boiling Hot,a,N,PQ,7,3,0
11418,0,0,0,F,N,Green,Trapezoid,Hamster,Costa Rica,Theremin,9347491f2,fa2bf5f22,b99bdfec2,a32a3ef83,65e868377,2,Novice,Freezing,h,R,Fo,1,1,1
11419,0,0,1,T,N,Blue,Polygon,Lion,China,Oboe,91a20b464,63d0e6105,87a44376f,18da2956d,5e3b024bb,1,Grandmaster,Freezing,g,N,bF,2,2,0
11420,1,0,1,T,Y,Green,Square,Lion,Russia,Bassoon,05950689f,af9278b96,4dc20a594,598e7011a,e67b4b3ae,1,Contributor,Hot,b,D,RL,1,2,0
11421,0,1,1,T,Y,Green,Star,Dog,Finland,Theremin,5a466e166,485fc6466,ff8d529ff,2c15d0173,ef2683602,1,Novice,Freezing,i,P,on,4,3,0
11422,0,0,0,F,Y,Green,Star,Lion,Canada,Piano,2e7f4d636,1e5e03a86,024eb1d4c,5a583a649,1cfb5b70f,2,Novice,Boiling Hot,h,J,Eg,1,12,0
11423,0,0,1,F,Y,Green,Square,Lion,Russia,Piano,908a1b9c9,51d5f02c1,0d10d8f0e,e08e0a8d1,55321604d,3,Master,Cold,o,F,Qh,7,8,0
11424,0,1,1,T,N,Green,Star,Axolotl,Russia,Piano,908a1b9c9,32be571ee,b23e16a87,98c1fdf98,da06338e0,1,Novice,Freezing,h,E,Zq,7,9,0
11425,0,1,1,F,Y,Blue,Trapezoid,Lion,Canada,Piano,35f65a9bf,8518cecf3,1740266ee,6de8876b5,47fc00e2a,1,Novice,Cold,g,Q,CZ,1,9,0
11426,0,0,0,T,Y,Red,Trapezoid,Lion,Costa Rica,Theremin,81f9d3312,c023e914a,8275c0030,9624c3a0b,fc0596a1b,2,Novice,Hot,j,T,PZ,2,2,1
11427,1,0,0,T,Y,Green,Trapezoid,Lion,Russia,Theremin,2e7f4d636,c75b3104a,71a28e371,3a8fba905,cb4d6873e,1,Contributor,Cold,l,J,LE,4,12,1
11428,0,0,0,F,Y,Red,Trapezoid,Lion,Canada,Bassoon,475e79160,6ea52a806,db47ba6d3,19ca0fedb,b1a65c9ed,1,Master,Freezing,i,A,sV,5,4,1
11429,0,1,0,F,N,Red,Star,Lion,Costa Rica,Oboe,e70a6270d,70a942fc1,97e8e820e,d9985175e,a2aab8197,1,Grandmaster,Freezing,e,S,YC,4,8,0
11430,0,0,0,T,Y,Blue,Trapezoid,Lion,Russia,Piano,f8faea16f,9ceb19dd6,9f6272571,a6bdcf2f0,80e72097b,2,Expert,Warm,i,Z,qo,2,4,1
11431,0,0,1,T,N,Red,Circle,Snake,Costa Rica,Oboe,2d61990e2,2df6f79a2,d3abce837,9e98f297e,04b1fae9e,2,Novice,Warm,b,G,Fo,1,5,0
11432,0,0,0,F,Y,Green,Circle,Lion,China,Oboe,2ff007c26,f53d92c1a,ad8263c35,feb50e76d,5de37dd5d,1,Novice,Boiling Hot,g,Y,Ob,2,12,1
11433,0,0,1,F,N,Red,Square,Cat,Russia,Piano,b0faff28f,0958071b5,14bd3d56c,78c6b892c,57a8df1af,1,Novice,Freezing,d,P,lx,1,2,1
11434,0,0,0,F,Y,Green,Trapezoid,Lion,Costa Rica,Oboe,2ff007c26,b7c276ed2,9662106a7,322e03b73,12d8e2b86,1,Grandmaster,Boiling Hot,g,L,uy,2,10,0
11435,1,1,1,F,N,Green,Trapezoid,Hamster,Russia,Bassoon,f9e5266f9,18a901239,e47776758,ef666ab49,42814865d,1,Novice,Freezing,f,K,xy,5,10,1
11436,0,0,0,T,Y,Green,Circle,Lion,Russia,Oboe,96c83ac09,8082e0409,d7e3d9212,05827b658,258abc186,2,Contributor,Freezing,h,Q,hh,2,10,0
11437,0,1,0,F,N,Blue,Trapezoid,Cat,Canada,Theremin,be4578201,7909ef46d,6aee14e09,3c8785222,56887f7c3,2,Novice,Lava Hot,a,S,qv,1,10,0
